Date,Traffic_H3I (TB),Traffic_IM3 (TB),Traffic_Total(TB)
2025-08-22,2470.21036755,4660.99568328,7131.2060506299995
2025-08-23,2628.0402387999998,4951.19249149,7579.23273041
2025-08-24,2751.69900947,5161.42661276,7913.12562201
2025-08-25,2396.97541335,4504.117077,6901.09249037
2025-08-26,2383.16493297,4477.86651459,6861.03144738
2025-08-27,2393.94716677,4494.01681305,6887.96397937
2025-08-28,2331.50672054,4382.49983156,6714.00655172
2025-08-29,2563.71855158,4804.86227821,7368.58082983
2025-08-30,2726.6725217,5108.96441562,7835.63693742
2025-08-31,2726.45715953,5082.39578404,7808.852943819999
2025-09-01,2427.13798485,4504.17196439,6931.30994904
2025-09-02,2240.44358548,4387.34278448,6627.7863701100005
2025-09-03,2434.60209171,4526.72806807,6961.330159749999
2025-09-04,2469.10343195,4615.11219998,7084.21563202
2025-09-05,2757.25282852,5146.81268538,7904.06551394
2025-09-06,2701.60626811,5037.71712074,7739.32338843
2025-09-07,2741.3789413,5101.88078521,7843.25972628
2025-09-08,2445.28662729,4554.12686224,6999.41348936
2025-09-09,2487.06538432,4632.37581426,7119.44119867
2025-09-10,2479.64840315,4624.32401465,7103.97241782
2025-09-11,2505.8660868399998,4685.34684466,7191.2129314
2025-09-12,2535.44042147,4718.65332817,7254.09374989
2025-09-13,2648.55686579,4922.18320582,7570.7400719199995
2025-09-14,2776.59457712,5128.57131418,7905.16589131
2025-09-15,2452.37143118,4541.14340454,6993.51483599
2025-09-16,2473.53274776,4591.8199506500005,7065.35269847
2025-09-17,2479.57398321,4624.70337231,7104.27735555
2025-09-18,2487.67593499,4650.38095212,7138.05688714
2025-09-19,2550.6910063,4776.35125506,7327.04226153
2025-09-20,2696.78065372,5049.84613646,7746.62679049
2025-09-21,3406.5280956,6309.64548635,9716.17358193
2025-09-22,2492.39860946,4645.1801298,7137.57873937
2025-09-23,2488.43698066,4642.03551228,7130.47249334
2025-09-24,2521.14356182,4706.62967027,7227.77323183
2025-09-25,2538.11777642,4745.53600355,7283.65378019
2025-09-26,2578.55809186,4823.69076185,7402.24885354
2025-09-27,2769.79428921,5181.92015697,7951.7144462100005
2025-09-28,2821.79333721,5290.10402558,8111.89736278
2025-09-29,2522.85122294,4733.10768582,7255.95890918
2025-09-30,2524.16311212,4750.13641154,7274.29952381
2025-10-01,2484.81627675,4672.66067302,7157.47694986
